video_id,channelId,title,video_id,liveBroadcastContent,definition,dimension,duration,relevantTopicIds
nQ1aD_3igFE,UC12q0fw908dMMmyBy3k7vUQ,,,none,hd,2d,PT37S,"['/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
Q3pUXLQ5G5U,UCyT6APaPTsFEwtEHu-oMqFA,,,none,hd,2d,PT13M18S,"['/m/019_rr', '/m/019_rr']"
j9n7Boia0po,UCoLrcjPV5PbUrUyXq5mjc_A,,,none,hd,2d,PT2M20S,"['/m/098wr', '/m/098wr']"
ZZIq3bSOD_g,UCDVYQ4Zhbm3S2dlz7P1GBDg,,,none,hd,2d,PT6M52S,"['/m/0jm_', '/m/06ntj', '/m/018w8', '/m/06ntj', '/m/0jm_', '/m/018w8']"
2XLw9U7Z1CM,UCR4wTAyVbbX-IiBiGCgIBTg,,,none,hd,2d,PT1M26S,"['/m/0f2f9', '/m/04rlf', '/m/05qjc']"
GLZZn7lCtcI,UCmxZw7N4Jyljr1RbSs4Ymaw,,,none,hd,2d,PT2M31S,['/m/01cgz']
_oZIbFolJTw,UCy_3z9nUwuip2xkF_BNCQYw,,,none,hd,2d,PT2M8S,['/m/04rlf']
p1af9PKM8Eo,UCOkV-EsKn5xHgZDLZsPnJwA,,,none,hd,2d,PT5M8S,"['/m/04rlf', '/m/064t9', '/m/06j6l', '/m/04rlf', '/m/064t9']"
nzO5ViO_y8Y,UC2tf_4G7FMKEPHedIJYVVKA,,,none,hd,2d,PT5M3S,"['/m/019_rr', '/m/03glg', '/m/019_rr', '/m/03glg']"
1-BhcMdxfjI,UClvNGdLAbwsSNH4uS1SssqA,,,none,hd,2d,PT1M39S,"['/m/019_rr', '/m/03glg', '/m/019_rr', '/m/03glg']"
15nf2EBBNu0,UCLEoyoOKZK0idGqSc6Pi23w,,,none,hd,2d,PT17M14S,"['/m/019_rr', '/m/07c1v', '/m/019_rr', '/m/07c1v']"
5-l84AgchWA,UC6OICk-ceplUJf4sCN3DMnQ,,,none,hd,2d,PT6M48S,"['/m/032tl', '/m/019_rr', '/m/019_rr', '/m/032tl']"
cv8VhlIw6Qc,UC-SJ6nODDmufqBzPBwCvYvQ,,,none,hd,2d,PT3M,"['/m/05qt0', '/m/098wr', '/m/098wr', '/m/05qt0']"
ZzO9skEYqwY,UC1O0jDlG51N3jGf6_9t-9mw,,,none,hd,2d,PT7M40S,"['/m/019_rr', '/m/07c1v', '/m/019_rr', '/m/07c1v']"
2Vm27xL57O0,UC1TtnT24NS1v12Si2qstYZA,,,none,hd,2d,PT14M18S,"['/m/019_rr', '/m/03glg', '/m/019_rr', '/m/03glg']"
3mUtNE82ZV4,UClZmCCcrhNaXhWYvZNIolWg,,,none,hd,2d,PT59S,"['/m/02jjt', '/m/02jjt']"
t9GNMVfEiG4,UCekQr9znsk2vWxBo3YiLq2w,,,none,hd,2d,PT7M9S,"['/m/02wbm', '/m/019_rr', '/m/019_rr', '/m/02wbm']"
4IsdxwBMX1g,UCJJDFP9XgtqZQ8I6zDEiM9g,,,none,hd,2d,PT3M12S,"['/m/0glt670', '/m/04rlf', '/m/04rlf', '/m/0glt670']"
pMpQABKlC-I,UCfm4y4rHF5HGrSr-qbvOwOg,,,none,hd,2d,PT6M6S,"['/m/02jjt', '/m/02jjt']"
JFydHaV0klA,UC0v-tlzsn0QZwJnkiaUSJVQ,,,none,hd,2d,PT11M46S,"['/m/02jjt', '/m/02jjt']"
DcCh33lJLMw,UCGCPAOQDZa_TTTXDr5byjww,,,none,hd,2d,PT13M59S,"['/m/02jjt', '/m/02jjt']"
0ycLaWymtKk,UCxJsQFhb8PFjtuN5gdOV6-w,,,none,hd,2d,PT2M18S,"['/m/019_rr', '/m/03glg', '/m/019_rr', '/m/03glg']"
fFSmOE0Uxms,UCe9oofjVfJzapRyVlt57x8Q,,,none,hd,2d,PT8M48S,"['/m/02wbm', '/m/019_rr', '/m/019_rr', '/m/02wbm']"
3ToRIUoXmIw,UCJkMlOu7faDgqh4PfzbpLdg,,,none,hd,2d,PT6M43S,"['/m/04rlf', '/m/06by7', '/m/064t9', '/m/06by7', '/m/04rlf']"
V_jU_ssWvc4,UC8-Th83bH_thdKZDJCrn88g,,,none,hd,2d,PT6M58S,"['/m/09kqc', '/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/0f2f9', '/m/09kqc']"
zeO4C8e4pjw,UCJ5v_MCY6GNUBTO8-D3XoAg,,,none,hd,2d,PT18M17S,"['/m/06ntj', '/m/018jz', '/m/06ntj', '/m/018jz']"
H00djJq68VE,UCRIZtPl9nb9RiXc9btSTQNw,,,none,hd,2d,PT11M19S,"['/m/02wbm', '/m/019_rr', '/m/019_rr', '/m/02wbm']"
B5gu6o6CIDA,UCey_c7U86mJGz1VJWH5CYPA,,,none,hd,2d,PT10M5S,"['/m/02wbm', '/m/019_rr', '/m/019_rr', '/m/02wbm']"
sTVQDJyanco,UCpko_-a4wgz2u_DgDgd9fqA,,,none,hd,2d,PT3M46S,"['/m/098wr', '/m/098wr']"
65MWN5yKU0A,UCD5WWnRed32y3xGwmrDhUiQ,,,none,hd,2d,PT7M34S,"['/m/02wbm', '/m/019_rr', '/m/019_rr', '/m/02wbm']"
RbNaEwp7hMw,UCd4W_zVD74QqP55uAEN9REQ,,,none,hd,2d,PT3M5S,"['/m/019_rr', '/m/019_rr']"
4zkWYYFvV6M,UCqdBWKP4_8bU-Rsk2LvVz6Q,,,none,hd,2d,PT15M39S,"['/m/098wr', '/m/098wr']"
KNEVjhCXZB4,UCH6vXjt-BA7QHl0KnfL-7RQ,,,none,hd,2d,PT2M32S,"['/m/02jjt', '/m/02vxn', '/m/02jjt', '/m/02vxn']"
q8fuvWLje8M,UCNye-wNBqNL5ZzHSJj3l8Bg,,,none,hd,2d,PT1M26S,"['/m/098wr', '/m/098wr']"
F3eSaEHSCu0,UC14UlmYlSNiQCBe9Eookf_A,,,none,hd,2d,PT30M48S,"['/m/02vx4', '/m/06ntj', '/m/06ntj', '/m/02vx4']"
ZsN1V9Hjfvg,UCZ8Sxmkweh65HetaZfR8YuA,,,none,hd,2d,PT6M15S,"['/m/02vxn', '/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/02vxn', '/m/0f2f9']"
avnapsraeXM,UCyhOl6uRlxryALlT5yifldw,,,none,hd,2d,PT14M40S,"['/m/019_rr', '/m/03glg', '/m/019_rr', '/m/03glg']"
rTMgDNpXPto,UCT-LpxQVr4JlrC_mYwJGJ3Q,,,none,hd,2d,PT2M41S,"['/m/019_rr', '/m/019_rr']"
apN4BMMKt2E,UCPDXXXJj9nax0fr0Wfc048g,,,none,hd,2d,PT4M45S,"['/m/04rlf', '/m/09kqc']"
UK2OQ67Xr4o,,,,,,,,
aBQDFQwfX2w,UCZaT_X_mc0BI-djXOlfhqWQ,,,none,hd,2d,PT4M6S,"['/m/04rlf', '/m/04rlf']"
aLLgene7kJo,UCp1Cpp4WraWrcOMrmM1GHKw,,,none,hd,2d,PT23S,"['/m/04rlf', '/m/064t9', '/m/04rlf', '/m/064t9']"
OcFcdFZQSBo,UCiWLfSweyRNmLpgEHekhoAg,,,none,hd,2d,PT20S,"['/m/06ntj', '/m/018w8', '/m/06ntj', '/m/018w8']"
drg74wOy8z8,UCOn923UnbV8H9zo_lO6ZCRw,,,none,hd,2d,PT2M15S,"['/m/02vxn', '/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
6hb0GOOFQwI,UCFzph9x-n9FR52BI94Zfgww,,,none,hd,2d,PT1H38S,"['/m/04rlf', '/m/04rlf']"
6ULZDwevR0M,,,,,,,,
bOzOMmHlQ3o,UCdAeRRjq6vjnAkxatZVxxxg,,,none,hd,2d,PT25S,"['/m/019_rr', '/m/019_rr']"
yirvgC-kMq0,UCGbQJy-531_5vfphay-rChQ,,,none,hd,2d,PT1M27S,"['/m/02jjt', '/m/02jjt']"
fA8bw85NmlY,UCE5mQnNl8Q4H2qcv4ikaXeA,,,none,hd,2d,PT2M7S,"['/m/0f2f9', '/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/0f2f9', '/m/02vxn']"
5jT8Qef5Hf8,UCr7ZFxNlDvb3waeoTN1_3mA,,,none,hd,2d,PT12M56S,"['/m/05qjc', '/m/02jjt', '/m/02jjt', '/m/05qjc']"
ryr75N0nki0,UC20vb-R_px4CguHzzBPhoyQ,,,none,hd,2d,PT5M22S,"['/m/0glt670', '/m/04rlf', '/m/04rlf', '/m/0glt670']"
w16w7CYwGbE,UCsZsDjpf2Ppv_cT2K6_q2cw,,,none,hd,2d,PT6M58S,
WIWb8f1WIyQ,,,,,,,,
JnepCulEQOo,UCWeLPNowZvdzXwnCDxVyNEg,,,none,hd,2d,PT6M11S,"['/m/07yv9', '/m/019_rr', '/m/019_rr', '/m/07yv9']"
24HFgBQawWA,UCG7azEZJY5PCsjcUCOdvOPw,,,none,hd,2d,PT2M43S,"['/m/04rlf', '/m/04rlf']"
H_4ESBLJXQc,UCkH1uDkyuO9sVjSqdqBygOg,,,none,hd,2d,PT2M,"['/m/098wr', '/m/098wr']"
bJje-B9YLIU,,,,,,,,
i9-0BJ4CJvM,UCw3SYO_euO0TSPC_m_0Pzgw,,,none,hd,2d,PT1M11S,"['/m/06ntj', '/m/02vx4']"
2PQCLZbzxq8,UCR4wTAyVbbX-IiBiGCgIBTg,,,none,hd,2d,PT57S,['/m/0f2f9']
dBTKW8NKAt4,UCSuev8dgJfsbWJ9WKC0vlZQ,,,none,hd,2d,PT1M49S,"['/m/019_rr', '/m/019_rr']"
kce9FMxx-04,UCCj956IF62FbT7Gouszaj9w,,,none,hd,2d,PT5M1S,"['/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
VqcHUdHQ1u8,UC62zoJ8N9JdSnFDbcKjOUDA,,,none,hd,2d,PT3M36S,"['/m/068hy', '/m/019_rr', '/m/019_rr', '/m/068hy']"
CMJblEavb7g,UCNXLxZEJD-cJW1XWka1ueLA,,,none,hd,2d,PT3M42S,"['/m/04rlf', '/m/064t9', '/m/06by7', '/m/04rlf', '/m/06by7', '/m/064t9']"
sSszA_Ugd1A,UCbo7wwra-92ie8om0EqvELw,,,none,hd,2d,PT19S,"['/m/019_rr', '/m/019_rr']"
-37nIo_tLnk,UC7w1uTl7wJ89j61b8kHjKFQ,,,none,sd,2d,PT53S,"['/m/018w8', '/m/06ntj', '/m/06ntj', '/m/018w8']"
Q-v4LsbFc5c,UCBa659QWEk1AI4Tg--mrJ2A,,,none,hd,2d,PT3M31S,"['/m/019_rr', '/m/07c1v', '/m/019_rr', '/m/07c1v']"
yJqsPBWbtjk,UCcOkA2Xmk1valTOWSyKyp4g,,,none,hd,2d,PT5M3S,"['/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
bWZ_Z5dgrb0,UCqZQlzSHbVJrwrn5XvzrzcA,,,none,hd,2d,PT1M45S,"['/m/02vx4', '/m/06ntj', '/m/06ntj', '/m/02vx4']"
IjTBcqpl2kc,UCTkC3Jt91QkqNAE4FGWkEIQ,,,none,hd,2d,PT9M7S,['/m/04rlf']
07Um1PY_P4o,UCjmJDM5pRKbUlVIzDYYWb6g,,,none,hd,2d,PT1M39S,"['/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
leu-cTvMWTA,UCEf_Bc-KVd7onSeifS3py9g,,,none,hd,2d,PT4M50S,"['/m/04rlf', '/m/064t9', '/m/04rlf', '/m/064t9']"
Ff7wbSwTuEk,UC3iQPltrsiKP8R_YrHxDIZQ,,,none,hd,2d,PT3M2S,"['/m/07yv9', '/m/019_rr', '/m/019_rr', '/m/07yv9']"
JRzZl_nq6fk,UC_rgiZZtwj0wGHAYNAfoBCg,,,none,hd,2d,PT5M31S,"['/m/098wr', '/m/098wr']"
e0hO5fTGwPY,UC8p1vwvWtl6T73JiExfWs1g,,,none,sd,2d,PT14M28S,"['/m/098wr', '/m/05qt0', '/m/098wr', '/m/05qt0']"
LW43OnmPxIs,UCnLxFpGiCi-u3RLx9uF8bOg,,,none,hd,2d,PT14M3S,"['/m/0f2f9', '/m/05qjc', '/m/02jjt', '/m/09kqc', '/m/02jjt', '/m/05qjc', '/m/0f2f9', '/m/09kqc']"
h8ycmroFQSs,UC6mIxFTvXkWQVEHPsEdflzQ,,,none,hd,2d,PT7M49S,"['/m/019_rr', '/m/07c1v', '/m/019_rr', '/m/07c1v']"
SV2sPlDLQtU,UCkR0GY0ue02aMyM-oxwgg9g,,,none,hd,2d,PT1M34S,"['/m/02vxn', '/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/02vxn', '/m/0f2f9']"
HHauPi8CS4k,UCINb0wqPz-A0dV9nARjJlOQ,,,none,hd,2d,PT42S,"['/m/068hy', '/m/019_rr', '/m/019_rr', '/m/068hy']"
5czA_L_eOp4,UCsooa4yRKGN_zEE8iknghZA,,,none,hd,2d,PT5M17S,"['/m/01k8wb', '/m/01k8wb']"
nranUeNkXpM,UC67f2Qf7FYhtoUIF4Sf29cA,,,none,hd,2d,PT2M29S,['/m/04rlf']
ooWd_9OAAUg,UCWF0PiUvUi3Jma2oFgaiX2w,,,none,hd,2d,PT5M42S,"['/m/02jjt', '/m/02vxn', '/m/02jjt', '/m/02vxn']"
SuFMMvrf4ao,UC7v3-2K1N84V67IF-WTRG-Q,,,none,hd,2d,PT9M44S,['/m/02vxn']
xF99M6Zilac,UCWwqHwqLSrdWMgp5DZG5Dzg,,,none,hd,2d,PT10M45S,"['/m/019_rr', '/m/03glg', '/m/019_rr', '/m/03glg']"
tAn7wxn2Atk,UCgCudMsK-kxYxB2RgiS3bzQ,,,none,hd,2d,PT4M40S,"['/m/04rlf', '/m/0glt670', '/m/04rlf', '/m/0glt670']"
PVr1BbsOwmQ,UCpko_-a4wgz2u_DgDgd9fqA,,,none,hd,2d,PT4M11S,"['/m/02wbm', '/m/019_rr', '/m/019_rr', '/m/02wbm']"
zuRd_Eneuk8,UCnZzidORB3ta5zsFPowwuOA,,,none,hd,2d,PT4M21S,"['/m/019_rr', '/m/07c1v', '/m/019_rr', '/m/07c1v']"
U1RASlbIIVc,UCXuqSBlHAE6Xw-yeJA0Tunw,,,none,hd,2d,PT10M9S,
F8BdzL8OltM,UCBUVGPsJzc1U8SECMgBaMFw,,,none,hd,2d,PT6M14S,['/m/018w8']
iYGq_qc-hWY,UC2dIDJBf9W88PxGm-uHZPaQ,,,none,hd,2d,PT2M34S,"['/m/0f2f9', '/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/0f2f9', '/m/02vxn']"
OmLxYUOgTNs,UCiWLfSweyRNmLpgEHekhoAg,,,none,hd,2d,PT5M53S,"['/m/018w8', '/m/06ntj', '/m/06ntj', '/m/018w8']"
_yThFcog0nA,UCRXiA3h1no_PFkb1JCP0yMA,,,none,hd,2d,PT5M8S,"['/m/019_rr', '/m/032tl', '/m/019_rr', '/m/032tl']"
lWyRTOABEq4,UCiH828EtgQjTyNIMH6YiOSw,,,none,hd,2d,PT4M41S,"['/m/02vxn', '/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
9oyKePWRi8Y,UCRijo3ddMTht_IHyNSNXpNQ,,,none,hd,2d,PT6M21S,"['/m/06ntj', '/m/018jz', '/m/018w8', '/m/02vx4', '/m/06ntj', '/m/018jz', '/m/02vx4']"
B1Kitc6cMXw,UCHJuQZuzapBh-CuhRYxIZrg,,,none,hd,2d,PT1M1S,"['/m/019_rr', '/m/032tl', '/m/019_rr', '/m/032tl']"
mnT4MDdEazs,UCJHA_jMfCvEnv-3kRjTCQXw,,,none,hd,2d,PT5M48S,"['/m/02wbm', '/m/019_rr', '/m/019_rr', '/m/02wbm']"
1WREZPc-kqQ,UCYUQQgogVeQY8cMQamhHJcg,,,none,hd,2d,PT13M35S,"['/m/02vxn', '/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
sd80ZipTMDE,UCzTKskwIc_-a0cGvCXA848Q,,,none,hd,2d,PT16M,"['/m/019_rr', '/m/019_rr']"
sJzWZ1yXpek,UCLkZVEXz_qObWr7hAEbS_pQ,,,none,hd,2d,PT1M58S,"['/m/019_rr', '/m/03glg', '/m/07yv9', '/m/019_rr', '/m/03glg', '/m/07yv9']"
maAa7J3iEM8,UCE_--R1P5-kfBzHTca0dsnw,,,none,hd,2d,PT7M56S,"['/m/032tl', '/m/019_rr', '/m/03glg', '/m/019_rr', '/m/032tl', '/m/03glg']"
O3ttybJghsc,UCDVYQ4Zhbm3S2dlz7P1GBDg,,,none,hd,2d,PT8M39S,"['/m/0jm_', '/m/06ntj', '/m/06ntj', '/m/0jm_']"
VHXPFrOfndg,UCsZsDjpf2Ppv_cT2K6_q2cw,,,none,hd,2d,PT4M20S,"['/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/0f2f9']"
Dtp6sO2tU0k,UCWJ2lWNubArHWmf3FIHbfcQ,,,none,hd,2d,PT2M18S,"['/m/018w8', '/m/06ntj', '/m/06ntj', '/m/018w8']"
YsufMtUOXtI,UCAy4_9g22xCsEJBYkpq9jow,,,none,hd,2d,PT3M9S,"['/m/02jjt', '/m/09kqc', '/m/02jjt', '/m/09kqc']"
doHVMJnuvDA,UC2Ert4QcNDkEDCO-2XHIdZQ,,,none,hd,2d,PT2M15S,
TteS6q20VUY,UCgEXxSxnbgSbJIK6nWQK6GQ,,,none,hd,2d,PT8M,"['/m/019_rr', '/m/03glg', '/m/07yv9', '/m/019_rr', '/m/03glg', '/m/07yv9']"
UUreMfN5eNA,UCXSyVEIGKbRVEa3vMUvPLEg,,,none,hd,2d,PT1M8S,"['/m/01k8wb', '/m/01k8wb']"
kVVtBDaY8i4,UCVjsbqKtxkLt7bal4NWRjJQ,,,none,hd,2d,PT10M7S,"['/m/02vxn', '/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/02vxn', '/m/0f2f9']"
WvV5TbJc9tQ,UC0gOw4iy-6HwO01q-gA1B0Q,,,none,hd,2d,PT3M52S,"['/m/04rlf', '/m/06by7', '/m/0glt670', '/m/04rlf', '/m/06by7']"
6-xB3ij-5xM,UC3TIRH4PPSDde66Hg5wGh-w,,,none,hd,2d,PT2M25S,"['/m/019_rr', '/m/032tl', '/m/019_rr', '/m/032tl']"
XZo5o1Y0h9o,UC1zZE_kJ8rQHgLTVfobLi_g,,,none,hd,2d,PT11M23S,"['/m/019_rr', '/m/019_rr']"
K5BoE8eBzoI,UCpJmBQ8iNHXeQ7jQWDyGe3A,,,none,hd,2d,PT2M59S,
yMvpbrJ1CWQ,UCWXCrItCF6ZgXrdozUS-Idw,,,none,hd,2d,PT2M56S,"['/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
tMSu3Gyz1jU,UCWOA1ZGywLbqmigxE4Qlvuw,,,none,hd,2d,PT2M14S,"['/m/02vxn', '/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/02vxn', '/m/0f2f9']"
OSBl32lNGBg,UCe_vXdMrHHseZ_esYUskSBw,,,none,hd,2d,PT8M16S,"['/m/019_rr', '/m/032tl', '/m/019_rr', '/m/032tl']"
fEhgT7G6ouQ,UCPDXXXJj9nax0fr0Wfc048g,,,none,hd,2d,PT2M23S,"['/m/0f2f9', '/m/02jjt', '/m/02jjt']"
l2StCpw8z-s,UCLXo7UDZvByw2ixzpQCufnA,,,none,hd,2d,PT6M52S,"['/m/01h6rj', '/m/098wr', '/m/098wr']"
moc_dHHp4LQ,UC6E2mP01ZLH_kbAyeazCNdg,,,none,hd,2d,PT11M11S,"['/m/019_rr', '/m/019_rr']"
IYyjBXDyYLo,UCY1Yc3xA1aY0lqnKUTDTi7A,,,none,hd,2d,PT7M58S,"['/m/019_rr', '/m/02wbm', '/m/019_rr', '/m/02wbm']"
FL9BbzUYXjA,UCkS8bfIrm38QCSQeOqRxR4A,,,none,hd,2d,PT5M39S,['/m/0f2f9']
mto2mNFbrps,UC4O0LNYmaOczcSMHA_FE1Mw,,,none,hd,2d,PT16S,"['/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
pEN_htHtt_c,UCINb0wqPz-A0dV9nARjJlOQ,,,none,hd,2d,PT1M33S,"['/m/019_rr', '/m/019_rr']"
inFGj1IyIwk,UCWJ2lWNubArHWmf3FIHbfcQ,,,none,hd,2d,PT2M33S,"['/m/018w8', '/m/06ntj', '/m/06ntj', '/m/018w8']"
2NpetP71B1o,UCiAq_SU0ED1C6vWFMnw8Ekg,,,none,hd,2d,PT13M48S,"['/m/019_rr', '/m/019_rr', '/m/02wbm']"
Hgc2njyY4Rs,UCeWlmkP6RvmYTDVunN8rsIw,,,none,hd,2d,PT6M32S,"['/m/02jjt', '/m/02jjt']"
4JGWxG-vE24,UCqISR0F9-nCth-V2r4Qy75Q,,,none,hd,2d,PT1H28M11S,"['/m/0glt670', '/m/04rlf', '/m/04rlf', '/m/0glt670']"
S4vKQbpOn5k,UC7-E5xhZBZdW-8d7V80mzfg,,,none,hd,2d,PT19M6S,"['/m/019_rr', '/m/03glg', '/m/019_rr', '/m/03glg']"
O4Kb40pnoOY,UCElLRsuDWeYdOT3GgNZAUeQ,,,none,hd,2d,PT2M8S,"['/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
RsIIT6rXnSM,UCPD_bxCRGpmmeQcbe2kpPaA,,,none,hd,2d,PT11M4S,"['/m/02wbm', '/m/019_rr', '/m/019_rr', '/m/02wbm']"
lxSWRdgD4Ho,UCYyDbdaja1UDNdFSwUrYVGA,,,none,sd,2d,PT24M38S,"['/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
aO7yzmc3ykw,UC6107grRI4m0o2-emgoDnAA,,,none,hd,2d,PT8M48S,"['/m/019_rr', '/m/03glg', '/m/019_rr', '/m/03glg']"
rQ7yPtJ5Y7I,UCdtXPiqI2cLorKaPrfpKc4g,,,none,hd,2d,PT1M34S,"['/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/0f2f9']"
oo9JMSiI55M,UCwCI06WrrkGr1VyhkQMFBlw,,,none,hd,2d,PT7M13S,"['/m/019_rr', '/m/019_rr']"
jjEmFB7zY4o,UCg1uYO329KcAEN-PQdoQMKQ,,,none,hd,2d,PT3M34S,"['/m/0410tth', '/m/07yv9', '/m/019_rr', '/m/019_rr', '/m/0410tth', '/m/07yv9']"
eIj9vqnhQ6I,UCLyYEq4ODlw3OD9qhGqwimw,,,none,hd,2d,PT1M44S,"['/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
7VnEPIBsp20,UC4PziMH5MvvsmqM0VCZTy-g,,,none,hd,2d,PT3M20S,"['/m/04rlf', '/m/064t9', '/m/04rlf', '/m/064t9']"
S45Y5WQ4Ucs,UCC7tqA6lA2QRw4BdrAEKFxg,,,none,hd,2d,PT1M39S,"['/m/068hy', '/m/02wbm', '/m/019_rr', '/m/019_rr', '/m/068hy']"
VQhIUzPJi8o,UCio_FVgKVgqcHrRiXDpnqbw,,,none,hd,2d,PT5M33S,"['/m/04rlf', '/m/064t9', '/m/04rlf', '/m/064t9']"
q_MmN6-KLXg,UCKvu7JgqK7-ZKUKHC33meEw,,,none,hd,2d,PT2M45S,"['/m/04rlf', '/m/06j6l', '/m/0gywn', '/m/04rlf', '/m/06j6l', '/m/0gywn']"
IxF3mxWbdjw,UCeLPm9yH_a_QH8n6445G-Ow,,,none,hd,2d,PT3M50S,"['/m/04rlf', '/m/0glt670', '/m/028sqc', '/m/04rlf', '/m/0glt670']"
e2R0NSKtVA0,UCTFXOi1CD5PkESyKA51gtRQ,,,none,hd,2d,PT2M24S,"['/m/019_rr', '/m/07c1v', '/m/019_rr', '/m/07c1v']"
Q48VduIflPk,UCEf_Bc-KVd7onSeifS3py9g,,,none,hd,2d,PT6M7S,"['/m/064t9', '/m/04rlf', '/m/028sqc', '/m/04rlf', '/m/064t9']"
IoqDYnn7VKA,UC-kGrMEb0dWTsQ0nnpZDpIg,,,none,sd,2d,PT2M39S,"['/m/05qjc', '/m/02jjt', '/m/02jjt', '/m/05qjc']"
EaEesT3HO4w,UCmxZw7N4Jyljr1RbSs4Ymaw,,,none,hd,2d,PT8M28S,"['/m/01cgz', '/m/06ntj', '/m/06ntj', '/m/01cgz']"
oX8-6whswEA,UCX011m7jH_SB8SMRBXXy2Nw,,,none,hd,2d,PT2M26S,"['/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
lYtllIKb70M,UCj7V_ikJOXO9RC8at6kYfHQ,,,none,hd,2d,PT31S,"['/m/0f2f9', '/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/0f2f9', '/m/02vxn']"
5n32F7mS6Kk,,,,,,,,
S1ke1xQ-rmY,UCv_zm49u-RjnCJVwhUO-ecA,,,none,hd,2d,PT26S,"['/m/019_rr', '/m/019_rr']"
5Q7mKQmNWSE,UCawXT0Btg4huJiJTOpnf1oA,,,none,hd,2d,PT6M5S,"['/m/0bzvm2', '/m/0bzvm2']"
naOKPDCngMI,UCRVruzlQF5cqpw9jQgIgNdw,,,none,hd,2d,PT3M1S,"['/m/068hy', '/m/019_rr', '/m/019_rr', '/m/068hy']"
phGlo_TNDp0,UCwDcdKWpILeoLKXIqtI4n-w,,,none,sd,2d,PT13S,"['/m/04rlf', '/m/04rlf']"
SWUrl7FpkAo,UC5ON8_f3vM3DuYkQAQK7fPQ,,,none,hd,2d,PT1M31S,"['/m/04rlf', '/m/04rlf']"
AZTn1UMs408,UCdpNlG_xAqIPcayooY1iQ8w,,,none,hd,2d,PT1M39S,"['/m/04rlf', '/m/05qt0']"
x4TZEVqKIvs,UC3sznuotAs2ohg_U__Jzj_Q,,,none,hd,2d,PT16M46S,"['/m/02vxn', '/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/02vxn', '/m/0f2f9']"
PjqKPHZJgF0,UCO9zJy7HWrIS3ojB4Lr7Yqw,,,none,hd,2d,PT4M56S,"['/m/04rlf', '/m/04rlf']"
O6BODAJVYc8,UCLXo7UDZvByw2ixzpQCufnA,,,none,hd,2d,PT6M47S,['/m/0f2f9']
f6Egj7ncOi8,UCzTKskwIc_-a0cGvCXA848Q,,,none,hd,2d,PT14M12S,"['/m/019_rr', '/m/019_rr']"
j6X6PhexHnE,UCjkUsjn8wf7pMfj31_4YnWA,,,none,hd,2d,PT7M7S,"['/m/019_rr', '/m/019_rr']"
UfR5dKcKJvY,UCi9cDo6239RAzPpBZO9y5SA,,,none,hd,2d,PT4M28S,
HqwVFXyCfOI,UCxJsQFhb8PFjtuN5gdOV6-w,,,none,hd,2d,PT3M53S,"['/m/019_rr', '/m/03glg', '/m/019_rr', '/m/03glg']"
mDRifR9HdK8,UCPIvT-zcQl2H0vabdXJGcpg,,,none,hd,2d,PT4M33S,"['/m/019_rr', '/m/019_rr', '/m/068hy']"
KB_GCuJwPE4,UCey_c7U86mJGz1VJWH5CYPA,,,none,hd,2d,PT15M20S,"['/m/019_rr', '/m/07c1v', '/m/019_rr', '/m/07c1v']"
ejlD0Sg-8ig,UC0KiGuCTrehqzSQ7ikjxSQw,,,none,hd,2d,PT12M47S,"['/m/032tl', '/m/019_rr', '/m/019_rr', '/m/032tl']"
KX0fOxBVMRc,UCNbngWUqL2eqRw12yAwcICg,,,none,hd,2d,PT6M21S,"['/m/02wbm', '/m/019_rr', '/m/019_rr', '/m/02wbm']"
8FqgrgVPvio,UCGaVdbSav8xWuFWTadK6loA,,,none,hd,2d,PT4M,['/m/02vxn']
uYaN4OLxm08,UCH6vXjt-BA7QHl0KnfL-7RQ,,,none,hd,2d,PT1M12S,"['/m/02jjt', '/m/02jjt']"
